"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","UNEMP","TOT","PC_LF","M","2000-01",6.767954,
"AUS","UNEMP","TOT","PC_LF","M","2000-02",6.619194,
"AUS","UNEMP","TOT","PC_LF","M","2000-03",6.565158,
"AUS","UNEMP","TOT","PC_LF","M","2000-04",6.376445,
"AUS","UNEMP","TOT","PC_LF","M","2000-05",6.41458,
"AUS","UNEMP","TOT","PC_LF","M","2000-06",6.115278,
"AUS","UNEMP","TOT","PC_LF","M","2000-07",5.954029,
"AUS","UNEMP","TOT","PC_LF","M","2000-08",6.051239,
"AUS","UNEMP","TOT","PC_LF","M","2000-09",5.963094,
"AUS","UNEMP","TOT","PC_LF","M","2000-10",6.00955,
"AUS","UNEMP","TOT","PC_LF","M","2000-11",6.261086,
"AUS","UNEMP","TOT","PC_LF","M","2000-12",6.243863,
"AUS","UNEMP","TOT","PC_LF","M","2001-01",6.140182,
"AUS","UNEMP","TOT","PC_LF","M","2001-02",6.501884,
"AUS","UNEMP","TOT","PC_LF","M","2001-03",6.458813,
"AUS","UNEMP","TOT","PC_LF","M","2001-04",6.78265,
"AUS","UNEMP","TOT","PC_LF","M","2001-05",6.893298,
"AUS","UNEMP","TOT","PC_LF","M","2001-06",6.933033,
"AUS","UNEMP","TOT","PC_LF","M","2001-07",6.879905,
"AUS","UNEMP","TOT","PC_LF","M","2001-08",6.880722,
"AUS","UNEMP","TOT","PC_LF","M","2001-09",6.841275,
"AUS","UNEMP","TOT","PC_LF","M","2001-10",7.193299,
"AUS","UNEMP","TOT","PC_LF","M","2001-11",6.883699,
"AUS","UNEMP","TOT","PC_LF","M","2001-12",6.861356,
"AUS","UNEMP","TOT","PC_LF","M","2002-01",6.913182,
"AUS","UNEMP","TOT","PC_LF","M","2002-02",6.536519,
"AUS","UNEMP","TOT","PC_LF","M","2002-03",6.430511,
"AUS","UNEMP","TOT","PC_LF","M","2002-04",6.346187,
"AUS","UNEMP","TOT","PC_LF","M","2002-05",6.372921,
"AUS","UNEMP","TOT","PC_LF","M","2002-06",6.495926,
"AUS","UNEMP","TOT","PC_LF","M","2002-07",6.179757,
"AUS","UNEMP","TOT","PC_LF","M","2002-08",6.34853,
"AUS","UNEMP","TOT","PC_LF","M","2002-09",6.311531,
"AUS","UNEMP","TOT","PC_LF","M","2002-10",6.128218,
"AUS","UNEMP","TOT","PC_LF","M","2002-11",6.161648,
"AUS","UNEMP","TOT","PC_LF","M","2002-12",6.182217,
"AUS","UNEMP","TOT","PC_LF","M","2003-01",6.081018,
"AUS","UNEMP","TOT","PC_LF","M","2003-02",5.955185,
"AUS","UNEMP","TOT","PC_LF","M","2003-03",6.131427,
"AUS","UNEMP","TOT","PC_LF","M","2003-04",6.03059,
"AUS","UNEMP","TOT","PC_LF","M","2003-05",6.069438,
"AUS","UNEMP","TOT","PC_LF","M","2003-06",6.054922,
"AUS","UNEMP","TOT","PC_LF","M","2003-07",6.128064,
"AUS","UNEMP","TOT","PC_LF","M","2003-08",5.817012,
"AUS","UNEMP","TOT","PC_LF","M","2003-09",5.774681,
"AUS","UNEMP","TOT","PC_LF","M","2003-10",5.783352,
"AUS","UNEMP","TOT","PC_LF","M","2003-11",5.660691,
"AUS","UNEMP","TOT","PC_LF","M","2003-12",5.681413,
"AUS","UNEMP","TOT","PC_LF","M","2004-01",5.530895,
"AUS","UNEMP","TOT","PC_LF","M","2004-02",5.643455,
"AUS","UNEMP","TOT","PC_LF","M","2004-03",5.437821,
"AUS","UNEMP","TOT","PC_LF","M","2004-04",5.508327,
"AUS","UNEMP","TOT","PC_LF","M","2004-05",5.337062,
"AUS","UNEMP","TOT","PC_LF","M","2004-06",5.463581,
"AUS","UNEMP","TOT","PC_LF","M","2004-07",5.550521,
"AUS","UNEMP","TOT","PC_LF","M","2004-08",5.515829,
"AUS","UNEMP","TOT","PC_LF","M","2004-09",5.369716,
"AUS","UNEMP","TOT","PC_LF","M","2004-10",5.122717,
"AUS","UNEMP","TOT","PC_LF","M","2004-11",5.161602,
"AUS","UNEMP","TOT","PC_LF","M","2004-12",5.068769,
"AUS","UNEMP","TOT","PC_LF","M","2005-01",5.073841,
"AUS","UNEMP","TOT","PC_LF","M","2005-02",5.085026,
"AUS","UNEMP","TOT","PC_LF","M","2005-03",5.163297,
"AUS","UNEMP","TOT","PC_LF","M","2005-04",5.123256,
"AUS","UNEMP","TOT","PC_LF","M","2005-05",5.100095,
"AUS","UNEMP","TOT","PC_LF","M","2005-06",4.950307,
"AUS","UNEMP","TOT","PC_LF","M","2005-07",4.971847,
"AUS","UNEMP","TOT","PC_LF","M","2005-08",4.900032,
"AUS","UNEMP","TOT","PC_LF","M","2005-09",5.001179,
"AUS","UNEMP","TOT","PC_LF","M","2005-10",5.015485,
"AUS","UNEMP","TOT","PC_LF","M","2005-11",4.937028,
"AUS","UNEMP","TOT","PC_LF","M","2005-12",5.070293,
"AUS","UNEMP","TOT","PC_LF","M","2006-01",5.162951,
"AUS","UNEMP","TOT","PC_LF","M","2006-02",5.105319,
"AUS","UNEMP","TOT","PC_LF","M","2006-03",4.867586,
"AUS","UNEMP","TOT","PC_LF","M","2006-04",4.96736,
"AUS","UNEMP","TOT","PC_LF","M","2006-05",4.79884,
"AUS","UNEMP","TOT","PC_LF","M","2006-06",4.808551,
"AUS","UNEMP","TOT","PC_LF","M","2006-07",4.65616,
"AUS","UNEMP","TOT","PC_LF","M","2006-08",4.71051,
"AUS","UNEMP","TOT","PC_LF","M","2006-09",4.664642,
"AUS","UNEMP","TOT","PC_LF","M","2006-10",4.4629,
"AUS","UNEMP","TOT","PC_LF","M","2006-11",4.51519,
"AUS","UNEMP","TOT","PC_LF","M","2006-12",4.56851,
"AUS","UNEMP","TOT","PC_LF","M","2007-01",4.55459,
"AUS","UNEMP","TOT","PC_LF","M","2007-02",4.636988,
"AUS","UNEMP","TOT","PC_LF","M","2007-03",4.460265,
"AUS","UNEMP","TOT","PC_LF","M","2007-04",4.387525,
"AUS","UNEMP","TOT","PC_LF","M","2007-05",4.26529,
"AUS","UNEMP","TOT","PC_LF","M","2007-06",4.324759,
"AUS","UNEMP","TOT","PC_LF","M","2007-07",4.252558,
"AUS","UNEMP","TOT","PC_LF","M","2007-08",4.295622,
"AUS","UNEMP","TOT","PC_LF","M","2007-09",4.212018,
"AUS","UNEMP","TOT","PC_LF","M","2007-10",4.326112,
"AUS","UNEMP","TOT","PC_LF","M","2007-11",4.426937,
"AUS","UNEMP","TOT","PC_LF","M","2007-12",4.309084,
"AUS","UNEMP","TOT","PC_LF","M","2008-01",4.220418,
"AUS","UNEMP","TOT","PC_LF","M","2008-02",3.982424,
"AUS","UNEMP","TOT","PC_LF","M","2008-03",4.057871,
"AUS","UNEMP","TOT","PC_LF","M","2008-04",4.267306,
"AUS","UNEMP","TOT","PC_LF","M","2008-05",4.266975,
"AUS","UNEMP","TOT","PC_LF","M","2008-06",4.244676,
"AUS","UNEMP","TOT","PC_LF","M","2008-07",4.249589,
"AUS","UNEMP","TOT","PC_LF","M","2008-08",4.010741,
"AUS","UNEMP","TOT","PC_LF","M","2008-09",4.287819,
"AUS","UNEMP","TOT","PC_LF","M","2008-10",4.290101,
"AUS","UNEMP","TOT","PC_LF","M","2008-11",4.463028,
"AUS","UNEMP","TOT","PC_LF","M","2008-12",4.570881,
"AUS","UNEMP","TOT","PC_LF","M","2009-01",4.907421,
"AUS","UNEMP","TOT","PC_LF","M","2009-02",5.308729,
"AUS","UNEMP","TOT","PC_LF","M","2009-03",5.712457,
"AUS","UNEMP","TOT","PC_LF","M","2009-04",5.515757,
"AUS","UNEMP","TOT","PC_LF","M","2009-05",5.812876,
"AUS","UNEMP","TOT","PC_LF","M","2009-06",5.862734,
"AUS","UNEMP","TOT","PC_LF","M","2009-07",5.671277,
"AUS","UNEMP","TOT","PC_LF","M","2009-08",5.704463,
"AUS","UNEMP","TOT","PC_LF","M","2009-09",5.660052,
"AUS","UNEMP","TOT","PC_LF","M","2009-10",5.623653,
"AUS","UNEMP","TOT","PC_LF","M","2009-11",5.558557,
"AUS","UNEMP","TOT","PC_LF","M","2009-12",5.491784,
"AUS","UNEMP","TOT","PC_LF","M","2010-01",5.265646,
"AUS","UNEMP","TOT","PC_LF","M","2010-02",5.308402,
"AUS","UNEMP","TOT","PC_LF","M","2010-03",5.423213,
"AUS","UNEMP","TOT","PC_LF","M","2010-04",5.500487,
"AUS","UNEMP","TOT","PC_LF","M","2010-05",5.230227,
"AUS","UNEMP","TOT","PC_LF","M","2010-06",5.145548,
"AUS","UNEMP","TOT","PC_LF","M","2010-07",5.28597,
"AUS","UNEMP","TOT","PC_LF","M","2010-08",5.020508,
"AUS","UNEMP","TOT","PC_LF","M","2010-09",5.053202,
"AUS","UNEMP","TOT","PC_LF","M","2010-10",5.285798,
"AUS","UNEMP","TOT","PC_LF","M","2010-11",5.108509,
"AUS","UNEMP","TOT","PC_LF","M","2010-12",4.877153,
"AUS","UNEMP","TOT","PC_LF","M","2011-01",5.00291,
"AUS","UNEMP","TOT","PC_LF","M","2011-02",4.987014,
"AUS","UNEMP","TOT","PC_LF","M","2011-03",4.925723,
"AUS","UNEMP","TOT","PC_LF","M","2011-04",4.960531,
"AUS","UNEMP","TOT","PC_LF","M","2011-05",5.014144,
"AUS","UNEMP","TOT","PC_LF","M","2011-06",4.917436,
"AUS","UNEMP","TOT","PC_LF","M","2011-07",5.088647,
"AUS","UNEMP","TOT","PC_LF","M","2011-08",5.254932,
"AUS","UNEMP","TOT","PC_LF","M","2011-09",5.220937,
"AUS","UNEMP","TOT","PC_LF","M","2011-10",5.189254,
"AUS","UNEMP","TOT","PC_LF","M","2011-11",5.229581,
"AUS","UNEMP","TOT","PC_LF","M","2011-12",5.196911,
"AUS","UNEMP","TOT","PC_LF","M","2012-01",5.04568,
"AUS","UNEMP","TOT","PC_LF","M","2012-02",5.215518,
"AUS","UNEMP","TOT","PC_LF","M","2012-03",5.180774,
"AUS","UNEMP","TOT","PC_LF","M","2012-04",4.994627,
"AUS","UNEMP","TOT","PC_LF","M","2012-05",5.2016,
"AUS","UNEMP","TOT","PC_LF","M","2012-06",5.163859,
"AUS","UNEMP","TOT","PC_LF","M","2012-07",5.17565,
"AUS","UNEMP","TOT","PC_LF","M","2012-08",5.141911,
"AUS","UNEMP","TOT","PC_LF","M","2012-09",5.487518,
"AUS","UNEMP","TOT","PC_LF","M","2012-10",5.413401,
"AUS","UNEMP","TOT","PC_LF","M","2012-11",5.254923,
"AUS","UNEMP","TOT","PC_LF","M","2012-12",5.433113,
"AUS","UNEMP","TOT","PC_LF","M","2013-01",5.385775,
"AUS","UNEMP","TOT","PC_LF","M","2013-02",5.429071,
"AUS","UNEMP","TOT","PC_LF","M","2013-03",5.635326,
"AUS","UNEMP","TOT","PC_LF","M","2013-04",5.58765,
"AUS","UNEMP","TOT","PC_LF","M","2013-05",5.611278,
"AUS","UNEMP","TOT","PC_LF","M","2013-06",5.696844,
"AUS","UNEMP","TOT","PC_LF","M","2013-07",5.624772,
"AUS","UNEMP","TOT","PC_LF","M","2013-08",5.819843,
"AUS","UNEMP","TOT","PC_LF","M","2013-09",5.703469,
"AUS","UNEMP","TOT","PC_LF","M","2013-10",5.826667,
"AUS","UNEMP","TOT","PC_LF","M","2013-11",5.79594,
"AUS","UNEMP","TOT","PC_LF","M","2013-12",5.901495,
"AUS","UNEMP","TOT","PC_LF","M","2014-01",5.934184,
"AUS","UNEMP","TOT","PC_LF","M","2014-02",5.902262,
"AUS","UNEMP","TOT","PC_LF","M","2014-03",5.868748,
"AUS","UNEMP","TOT","PC_LF","M","2014-04",5.804337,
"AUS","UNEMP","TOT","PC_LF","M","2014-05",5.930426,
"AUS","UNEMP","TOT","PC_LF","M","2014-06",6.049263,
"AUS","UNEMP","TOT","PC_LF","M","2014-07",6.16759,
"AUS","UNEMP","TOT","PC_LF","M","2014-08",6.083214,
"AUS","UNEMP","TOT","PC_LF","M","2014-09",6.221949,
"AUS","UNEMP","TOT","PC_LF","M","2014-10",6.364821,
"AUS","UNEMP","TOT","PC_LF","M","2014-11",6.299154,
"AUS","UNEMP","TOT","PC_LF","M","2014-12",6.10679,
"AUS","UNEMP","TOT","PC_LF","M","2015-01",6.33836,
"AUS","UNEMP","TOT","PC_LF","M","2015-02",6.119044,
"AUS","UNEMP","TOT","PC_LF","M","2015-03",6.093677,
"AUS","UNEMP","TOT","PC_LF","M","2015-04",6.112174,
"AUS","UNEMP","TOT","PC_LF","M","2015-05",5.931108,
"AUS","UNEMP","TOT","PC_LF","M","2015-06",6.008567,
"AUS","UNEMP","TOT","PC_LF","M","2015-07",6.264954,
"AUS","UNEMP","TOT","PC_LF","M","2015-08",6.082073,
"AUS","UNEMP","TOT","PC_LF","M","2015-09",6.155605,
"AUS","UNEMP","TOT","PC_LF","M","2015-10",5.918715,
"AUS","UNEMP","TOT","PC_LF","M","2015-11",5.857026,
"AUS","UNEMP","TOT","PC_LF","M","2015-12",5.746018,
"AUS","UNEMP","TOT","PC_LF","M","2016-01",6.024417,
"AUS","UNEMP","TOT","PC_LF","M","2016-02",5.671946,
"AUS","UNEMP","TOT","PC_LF","M","2016-03",5.645719,
"AUS","UNEMP","TOT","PC_LF","M","2016-04",5.644528,
"AUS","UNEMP","TOT","PC_LF","M","2016-05",5.719502,
"AUS","UNEMP","TOT","PC_LF","M","2016-06",5.693605,
"AUS","UNEMP","TOT","PC_LF","M","2016-07",5.682055,
"AUS","UNEMP","TOT","PC_LF","M","2016-08",5.60361,
"AUS","UNEMP","TOT","PC_LF","M","2016-09",5.635887,
"AUS","UNEMP","TOT","PC_LF","M","2016-10",5.583037,
"AUS","UNEMP","TOT","PC_LF","M","2016-11",5.766451,
"AUS","UNEMP","TOT","PC_LF","M","2016-12",5.834194,
"AUS","UNEMP","TOT","PC_LF","M","2017-01",5.68576,
"AUS","UNEMP","TOT","PC_LF","M","2017-02",5.837279,
"AUS","UNEMP","TOT","PC_LF","M","2017-03",5.846475,
"AUS","UNEMP","TOT","PC_LF","M","2017-04",5.616535,
"AUS","UNEMP","TOT","PC_LF","M","2017-05",5.540761,
"AUS","UNEMP","TOT","PC_LF","M","2017-06",5.596911,
"AUS","UNEMP","TOT","PC_LF","M","2017-07",5.577133,
"AUS","UNEMP","TOT","PC_LF","M","2017-08",5.509094,
"AUS","UNEMP","TOT","PC_LF","M","2017-09",5.435569,
"AUS","UNEMP","TOT","PC_LF","M","2017-10",5.364695,
"AUS","UNEMP","TOT","PC_LF","M","2017-11",5.42456,
"AUS","UNEMP","TOT","PC_LF","M","2017-12",5.61135,
"AUS","UNEMP","TOT","PC_LF","M","2018-01",5.508025,
"AUS","UNEMP","TOT","PC_LF","M","2018-02",5.557419,
"AUS","UNEMP","TOT","PC_LF","M","2018-03",5.509803,
"AUS","UNEMP","TOT","PC_LF","M","2018-04",5.539109,
"AUS","UNEMP","TOT","PC_LF","M","2018-05",5.391617,
"AUS","UNEMP","TOT","PC_LF","M","2018-06",5.317854,
"AUS","UNEMP","TOT","PC_LF","M","2018-07",5.2706,
"AUS","UNEMP","TOT","PC_LF","M","2018-08",5.262721,
"AUS","UNEMP","TOT","PC_LF","M","2018-09",5.001509,
"AUS","UNEMP","TOT","PC_LF","M","2018-10",4.99948,
"AUS","UNEMP","TOT","PC_LF","M","2018-11",5.110775,
"AUS","UNEMP","TOT","PC_LF","M","2018-12",5.01015,
"AUS","UNEMP","TOT","PC_LF","M","2019-01",5.051192,
"AUS","UNEMP","TOT","PC_LF","M","2019-02",4.957836,
"AUS","UNEMP","TOT","PC_LF","M","2019-03",5.085307,
"AUS","UNEMP","TOT","PC_LF","M","2019-04",5.222102,
"AUS","UNEMP","TOT","PC_LF","M","2019-05",5.208134,
"AUS","UNEMP","TOT","PC_LF","M","2019-06",5.252778,
"AUS","UNEMP","TOT","PC_LF","M","2019-07",5.247816,
"AUS","UNEMP","TOT","PC_LF","M","2019-08",5.25695,
"AUS","UNEMP","TOT","PC_LF","M","2019-09",5.18702,
"AUS","UNEMP","TOT","PC_LF","M","2019-10",5.302068,
"AUS","UNEMP","TOT","PC_LF","M","2019-11",5.17134,
"AUS","UNEMP","TOT","PC_LF","M","2019-12",5.062629,
"AUS","UNEMP","TOT","PC_LF","M","2020-01",5.290038,
"AUS","UNEMP","TOT","PC_LF","M","2020-02",5.097311,
"CAN","UNEMP","TOT","PC_LF","M","2000-01",6.8,
"CAN","UNEMP","TOT","PC_LF","M","2000-02",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2000-03",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2000-04",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2000-05",6.6,
"CAN","UNEMP","TOT","PC_LF","M","2000-06",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2000-07",6.8,
"CAN","UNEMP","TOT","PC_LF","M","2000-08",7,
"CAN","UNEMP","TOT","PC_LF","M","2000-09",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2000-10",7,
"CAN","UNEMP","TOT","PC_LF","M","2000-11",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2000-12",6.8,
"CAN","UNEMP","TOT","PC_LF","M","2001-01",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2001-02",7,
"CAN","UNEMP","TOT","PC_LF","M","2001-03",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2001-04",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2001-05",7,
"CAN","UNEMP","TOT","PC_LF","M","2001-06",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2001-07",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2001-08",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2001-09",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2001-10",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2001-11",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2001-12",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2002-01",8,
"CAN","UNEMP","TOT","PC_LF","M","2002-02",7.9,
"CAN","UNEMP","TOT","PC_LF","M","2002-03",7.9,
"CAN","UNEMP","TOT","PC_LF","M","2002-04",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2002-05",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2002-06",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2002-07",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2002-08",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2002-09",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2002-10",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2002-11",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2002-12",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2003-01",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2003-02",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2003-03",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2003-04",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2003-05",7.8,
"CAN","UNEMP","TOT","PC_LF","M","2003-06",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2003-07",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2003-08",7.8,
"CAN","UNEMP","TOT","PC_LF","M","2003-09",7.9,
"CAN","UNEMP","TOT","PC_LF","M","2003-10",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2003-11",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2003-12",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2004-01",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2004-02",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2004-03",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2004-04",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2004-05",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2004-06",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2004-07",7,
"CAN","UNEMP","TOT","PC_LF","M","2004-08",7,
"CAN","UNEMP","TOT","PC_LF","M","2004-09",7,
"CAN","UNEMP","TOT","PC_LF","M","2004-10",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2004-11",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2004-12",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2005-01",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2005-02",7,
"CAN","UNEMP","TOT","PC_LF","M","2005-03",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2005-04",6.8,
"CAN","UNEMP","TOT","PC_LF","M","2005-05",7,
"CAN","UNEMP","TOT","PC_LF","M","2005-06",6.8,
"CAN","UNEMP","TOT","PC_LF","M","2005-07",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2005-08",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2005-09",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2005-10",6.7,
"CAN","UNEMP","TOT","PC_LF","M","2005-11",6.3,
"CAN","UNEMP","TOT","PC_LF","M","2005-12",6.6,
"CAN","UNEMP","TOT","PC_LF","M","2006-01",6.6,
"CAN","UNEMP","TOT","PC_LF","M","2006-02",6.4,
"CAN","UNEMP","TOT","PC_LF","M","2006-03",6.4,
"CAN","UNEMP","TOT","PC_LF","M","2006-04",6.3,
"CAN","UNEMP","TOT","PC_LF","M","2006-05",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2006-06",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2006-07",6.4,
"CAN","UNEMP","TOT","PC_LF","M","2006-08",6.4,
"CAN","UNEMP","TOT","PC_LF","M","2006-09",6.4,
"CAN","UNEMP","TOT","PC_LF","M","2006-10",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2006-11",6.2,
"CAN","UNEMP","TOT","PC_LF","M","2006-12",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2007-01",6.2,
"CAN","UNEMP","TOT","PC_LF","M","2007-02",6.2,
"CAN","UNEMP","TOT","PC_LF","M","2007-03",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2007-04",6.2,
"CAN","UNEMP","TOT","PC_LF","M","2007-05",6,
"CAN","UNEMP","TOT","PC_LF","M","2007-06",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2007-07",6,
"CAN","UNEMP","TOT","PC_LF","M","2007-08",5.9,
"CAN","UNEMP","TOT","PC_LF","M","2007-09",5.9,
"CAN","UNEMP","TOT","PC_LF","M","2007-10",5.8,
"CAN","UNEMP","TOT","PC_LF","M","2007-11",6,
"CAN","UNEMP","TOT","PC_LF","M","2007-12",6,
"CAN","UNEMP","TOT","PC_LF","M","2008-01",5.9,
"CAN","UNEMP","TOT","PC_LF","M","2008-02",5.9,
"CAN","UNEMP","TOT","PC_LF","M","2008-03",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2008-04",6,
"CAN","UNEMP","TOT","PC_LF","M","2008-05",6,
"CAN","UNEMP","TOT","PC_LF","M","2008-06",6,
"CAN","UNEMP","TOT","PC_LF","M","2008-07",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2008-08",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2008-09",6.1,
"CAN","UNEMP","TOT","PC_LF","M","2008-10",6.2,
"CAN","UNEMP","TOT","PC_LF","M","2008-11",6.6,
"CAN","UNEMP","TOT","PC_LF","M","2008-12",6.9,
"CAN","UNEMP","TOT","PC_LF","M","2009-01",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2009-02",8,
"CAN","UNEMP","TOT","PC_LF","M","2009-03",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2009-04",8.3,
"CAN","UNEMP","TOT","PC_LF","M","2009-05",8.6,
"CAN","UNEMP","TOT","PC_LF","M","2009-06",8.7,
"CAN","UNEMP","TOT","PC_LF","M","2009-07",8.7,
"CAN","UNEMP","TOT","PC_LF","M","2009-08",8.7,
"CAN","UNEMP","TOT","PC_LF","M","2009-09",8.4,
"CAN","UNEMP","TOT","PC_LF","M","2009-10",8.4,
"CAN","UNEMP","TOT","PC_LF","M","2009-11",8.5,
"CAN","UNEMP","TOT","PC_LF","M","2009-12",8.5,
"CAN","UNEMP","TOT","PC_LF","M","2010-01",8.3,
"CAN","UNEMP","TOT","PC_LF","M","2010-02",8.2,
"CAN","UNEMP","TOT","PC_LF","M","2010-03",8.2,
"CAN","UNEMP","TOT","PC_LF","M","2010-04",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2010-05",8,
"CAN","UNEMP","TOT","PC_LF","M","2010-06",7.9,
"CAN","UNEMP","TOT","PC_LF","M","2010-07",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2010-08",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2010-09",8.1,
"CAN","UNEMP","TOT","PC_LF","M","2010-10",7.8,
"CAN","UNEMP","TOT","PC_LF","M","2010-11",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2010-12",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2011-01",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2011-02",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2011-03",7.7,
"CAN","UNEMP","TOT","PC_LF","M","2011-04",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2011-05",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2011-06",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2011-07",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2011-08",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2011-09",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2011-10",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2011-11",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2011-12",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2012-01",7.6,
"CAN","UNEMP","TOT","PC_LF","M","2012-02",7.5,
"CAN","UNEMP","TOT","PC_LF","M","2012-03",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2012-04",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2012-05",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2012-06",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2012-07",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2012-08",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2012-09",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2012-10",7.4,
"CAN","UNEMP","TOT","PC_LF","M","2012-11",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2012-12",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2013-01",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2013-02",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2013-03",7.3,
"CAN","UNEMP","TOT","PC_LF","M","2013-04",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2013-05",7,
"CAN","UNEMP","TOT","PC_LF","M","2013-06",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2013-07",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2013-08",7.1,
"CAN","UNEMP","TOT","PC_LF","M","2013-09",7,
"CAN","UNEMP","TOT","PC_LF","M","2013-10",7,
"CAN","UNEMP","TOT","PC_LF","M","2013-11",7,
"CAN","UNEMP","TOT","PC_LF","M","2013-12",7.2,
"CAN","UNEMP","TOT","PC_LF","M","2014-01",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-02",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-03",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-04",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-05",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-06",7,
"CAN","UNEMP","TOT","PC_LF","M","2014-07",7.1,
